task,source,remark,signature,slot,index_in_block,block_time_utc,mint,spend_sol_equiv,stable_usd_spent,rate_usd_per_sol,rate_source,pool_vault,pool_owner,quote_mint,split_route,price_0,price_30s,growth_30s,last_trade_is_source_30s,why_no_growth_30s,price_60s,growth_60s,last_trade_is_source_60s,why_no_growth_60s,crowd_30s,crowd_30s_copy_wallets,crowd_30s_rule2,why_no_crowd,dt8,dt8_slot,dt8_lag_slots,dt8_index_in_block,dt8_before_source,dt8_sig,dt8_why,window_tx_30s,window_tx_60s,price_30s_sig,price_60s_sig,anchor_slot
BATCH-5,EC2f5DnHzuNRit1ExqghSifDbp1wgrzktsRRZCtU92MJ,Theo,hkQJPAjvSTeKwb59iJCEgMkjH66LtsBrMZJHoKjNjiZJVogKtb4N71Emi4x2B5ZaFdAy5jGgaHaSPhsUrKu8gFB,447999214,1003,2026-09-18T06:14:13Z,Atf7KaBLF257KQosBM2rCxhhdRfDtRNnpwmUH4bkrMMV,32.259338,3400.0,105.39583927104526,same_tx,ESCp5pV2ZhNNQj6RqmvrmgtqNod2FeaTgw94A2B4BeMc,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,HTmQz7My6MehV7bjhJ6jde8nDND1yvsz68d24LP7YgUQ,False,0.02069090865755681972660935795,0.03028485650885337462179774936,1.463679,False,,0.03114452607530815701135296280,1.505228,False,,32,0,0,,нет,,,,,,,44,78,f8rHWrbHM9iykE9cMevh8vU7ohLkSA5oPjgPfLXARC6wGxeGDoGoCHTZkCbZJd13YhDMPccR5nWh8YdVqymTbQx,2XcWa8yunB6QfoVc3pM2MwZ1hyjqawnn4AoH9XDNVHKt1k98xWdYbwXZ7ADYXVLncyLi951biKfZWdXvUKc81e3N,447999450
BATCH-5,EC2f5DnHzuNRit1ExqghSifDbp1wgrzktsRRZCtU92MJ,Theo,5ZbNgWiJH9GoYoV22Pmbw6BgEuJHxWz96MKwFPJHX8y1EHH5Ezj3FqqiGpjtaUUKU6AYbXhZffdgYYvYNZuQW81E,448034644,926,2026-09-18T08:51:13Z,6GvqRJHmR9QZtV5hwad8KHYamtJXE1WQmpRnBYAaqC8j,9.264604,980.0,105.77894476903616,ref_pool:5HVJhiFje3ggkcyK,EeijaFBsMGYdQ1FrJd9g5HEfJN7vxWYN4hzPqSwwtdh1,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,HcRLc9VDgjLeK154xDawfb1dmVJ98DoSqcwTHGqiDeJR,False,0.001423500201730990427401025120,0.001793540926127409349849924134,1.259951,False,,0.001776755385480068768841043773,1.24816,False,,21,0,0,,нет,,,,,,,26,34,5nhGfEMjU8iGXEUgSEsqLbTGKtP6xBrgyZA9toUoAXxBFkkQbptkF8gw1aVdAjS4Ruepn7FEJJuERofR85GjmBQ6,3rwiVyAKSpKsUAmFUt1ZN1bTMZR1kGK4ToZKVR3Z8FJqvR1QedRTRj1U4Z8MkoU6qBkmeNWQjK6mSMbPcoea2EJ3,448034869
BATCH-5,EC2f5DnHzuNRit1ExqghSifDbp1wgrzktsRRZCtU92MJ,Theo,5pRGLMvaRPKeooeJh8jcHV1FfURqnvGksjhwJNULFZJMPRULUw6TkzmmDZj35mHq68G1THZChAB9oS9mKuA1Yhuo,448042000,24,2026-09-18T09:23:53Z,5gDnzAC4EEFmTjFzFjHUXS7wx5Cdvi2NTKGZT61meta,51.824829,5500.0,106.12673721820441,ref_pool:3LdpXAaZs77xNUaT,84XTGDwqXX9yYLez1PVQEKqu5C7nRt4tXZgVktotCAN7,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,True,0.03995498403022323068164316454,0.04373981908577352882136586997,1.094727,False,,0.04174314424635332252836304700,1.044754,False,,39,0,1,,нет,,,,,,,431,716,3Q5fbRqwAjXYxFVfayL5zzYYUs5bsyEZve4x21HBRhyV6wkBjAAZsn2bghWBzac91JLFYkdd2MP9VUQijQH69n77,4ZnFVUyoD1VAQXMDXWV29Qi7sWTfiR5zijErXjhFbqMWm2Gifo26SJwfhGQFA1zB3RamCtYyboZxWdSsGiyUemH8,448042236
BATCH-5,EC2f5DnHzuNRit1ExqghSifDbp1wgrzktsRRZCtU92MJ,Theo,4Y9FQjjkndP3F6mCpjvp8rqc814tLNwnh36TUGV8bJVYdTfSYKP4Ym5x9VEpm5a5jqq63PT4NwSxitGZCQ9Ueezm,448118272,1029,2026-09-18T15:02:57Z,YteuJZz7Rk7yL8ZZ5ixvPihoipq36jiSJPUjdtemZuD,13.59674,1500.0,110.32056201407542,same_tx,AHeEB9fSimUKL1Dyka4AUo4J1yz3qWtvZZhtbGtdhSyE,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,USNv3NkKA27Dh4nsHJDPhW4VoEcTQmjoZyJt2dqdwFu,False,3.159890476043847822082279747E-7,7.810316718176724766515575071E-7,2.471705,False,,6.583546968393957929122648835E-7,2.083473,False,,91,0,1,,нет,,,,,,,184,266,4HxMTHBGAbztkXSUDJoMjGnJLqAnTbZ33vitjX6syitRymBH4xVBh91T6xMMTTJpdEuiYZw42J2tcCtwmE8QYzzz,3fc15YdRp2iG3iYrjPWY5ALtyo4ZnNS9K9XuoXmZCh3vMosyEwXHhzrFGnW4aAyToQTkjE5tuM9SskTf4dqvjiDd,448118503
BATCH-5,EC2f5DnHzuNRit1ExqghSifDbp1wgrzktsRRZCtU92MJ,Theo,2mmvU6RA4CgjYZLhab9FndHrN7MuK2kHYFpBsYnAiPDEqYYG8CFHDrx7vRnUnuzrEmC7FdL7DWSf43cULeRSaRF1,448380492,171,2026-09-19T10:28:04Z,HTmQz7My6MehV7bjhJ6jde8nDND1yvsz68d24LP7YgUQ,89.290757,10000.0,111.99367439295239,same_tx,6oYfJ1yWCuUfX6Q61AEUwEiF2rzii6t9REwykRmnpsL1,8S2XFMPBNnUNBuzKTb1ZFC1B2DMJSRUFZQsbpSwFXhkx,So11111111111111111111111111111111111111112,True,0.00005256924725190563336304035867,0.00005402663420037210939565543973,1.027723,False,,0.00005402664152150078291219954630,1.027723,False,,18,0,1,,нет,,,,,,,33,57,2nbBaYo21yojW1HtZApXrFfGDBvBMQ1brYR6TSA7VkbPBXFCcbDoMffP4iFiXwCQMcrzz7sRb6bBiJUDD8JE1tWN,3xC65CkSnjFjJY32KLZvUnLvsBivxZy4YrGKtAMMKv6LpPBifgrQy5haaLvsSJnRVgNd2mt5P7obSfFwn6Rk8iSQ,448380723
BATCH-5,EC2f5DnHzuNRit1ExqghSifDbp1wgrzktsRRZCtU92MJ,Theo,4Ci9LigK8SUUaKBF1BCzkdjtboCqnqgWxg6V2HWNJAvMGF8KyMcBFEDUk8GvGDEuYhNjbJagr58Dga3nMrRBMHHa,448827887,599,2026-09-20T19:36:38Z,536Y2Cf53iJ64N8JsQHnVPkCTPoXLhAHx5dCRX7XW7fM,48.983616,5400.0,110.24094303352878,same_tx,A7TH3MDSYEpS6tCCvspeLLiD7rjsEXapyDFvFBTS1ixz,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,So11111111111111111111111111111111111111112,False,0.000001883387100445842007580420625,0.000001798807993511518868539431121,0.955092,False,,0.000002097734315350374848944190891,1.113809,False,,76,1,0,,нет,,,,,,,128,191,3uinQajS2kxrdwN2PciR3kGkajtbakyEWbqJAPkYnATiXC42DEJhKRZzvuDQ55n812GUKNj4bUT4BCBvNk3yto83,2jkgvNkyNeMzkBRBk2SuYaA5xdooJzrKqPBRD3EGnBygKpLwy48ekFS3EsqMFjwbz7ZoWtv12VLizjcG3PJrguVM,448828118
BATCH-5,EC2f5DnHzuNRit1ExqghSifDbp1wgrzktsRRZCtU92MJ,Theo,3yW2tZKuqtNPRdbdiQHRyrQfJ3qtWCwFHs6dvnT4ExWcmqxT8X1hWApdSB5mARbqrXJFAHaSXPUcusTG3H1DMoxs,448907297,870,2026-09-21T01:30:31Z,8U2tRCQZunwjEnEEtLtoKBSnmYPJ7nBodkg6pmqUdcca,14.243266,1600.0,112.3337865,ref_pool:akMUWwQyuQm3qz8u,9VgtmZUz2riahw6VpJfrVzr3wHU7j8qjDJscbCcgiLbz,HKZBuyefCUaRKeHB6bYZ2ymrxZvBKUnJgYm4AHUdrTP3,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,False,6.854717492697721951701768300E-8,1.311370506018124938064100400E-7,1.913092,False,,1.321358412349880081057918670E-7,1.927663,False,,81,1,1,,нет,,,,,,,157,193,gW5rMCeKHRuBZeVNpNZhYPDQPYa9wWv9fDQt976fZn6JJeo8kFEnmJPiTzjEi7ZpK24SBuSzdjowAbhAGAancAS,Hc9VWgi2MLjzdmJvRcug3gvcbaMKWK2g9BRjuza2USUMosetUsov78XdDExfKUBsyc3kWdh8UKKyUNnGa8Mz1tz,448907522
BATCH-5,EC2f5DnHzuNRit1ExqghSifDbp1wgrzktsRRZCtU92MJ,Theo,45yCgQnZA2C15UJgaJGnY9hf5jojfZ711PSGEDzCfvXY9RkQQYTnEgiHv9UCf8kxpyPMLGW2bSFYUTyi6cuWTZz1,449017728,706,2026-09-21T09:40:59Z,Aigf5pKPyZW8nzxCrHEisE4tZMiUhFpKie8mYE7cmj6c,40.431002,4700.0,116.24742717002681,ref_pool:38ptJMTCoiJFrj7y,8WbZzKnoHzCp1mxTTCqB8jpJiLrhPevNGsiqbeBwwtLa,Ak7oAUqQ9jYu5YvfmDrtDC3WHi7BcN5Y4k8Bh3yk4B5e,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,False,0.000001385599689642414569826341957,0.000001795362186975180724960868497,1.295729,False,,0.000001800555026497178960327978092,1.299477,False,,62,1,1,,нет,,,,,,,184,224,SW1x267vRFF5XdE8JMVtBMotnnNSaoGWgq8Cq7mbcfjAZfYeaxvF2s48S3Ky5CB5ZfvdcFdt3egkZfkUcLDQkxB,5CfhpMswfrVr3iwKoc9Mnfku3jz8o5y3MUdGM9Z1XFEK48xZfDqLLHTYpLw2ZGQsvFJKf3EVKSJHFqFzcKsQZ4kv,449017959
BATCH-5,EC2f5DnHzuNRit1ExqghSifDbp1wgrzktsRRZCtU92MJ,Theo,rKRcvW1kueeP2gEpAmLfPApnNSioxXqntq6S5EJb7wFv8g39BFPttKKFQAfxCsj43pAF47ChPB1sue13iVSS9HM,449134822,423,2026-09-21T18:23:17Z,9KmeDWVt7TtrEZT2567kxeDkDZxd3cDoTZ1ZrLow9soG,38.317737,4500.0,117.43908688236873,same_tx,2KYSQHLettWJZ52iJmzfZASa3AYFX2k7WB1o8f1cEE9j,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,6GmAFSYs4gk3FDao5FzzySQpPZaWsa4rUJHacpMpUNgx,False,0.0005074931722779688743729253431,0.0007276044781827297544213335225,1.433723,False,,0.0007278150596404169105885009548,1.434138,False,,80,1,0,,нет,,,,,,,516,920,5zZNFAWo4FLezB7PeDrQF94NtCVCUd42RgvFjdsydStyf2meddP4n8XM3R8f3wf5oWgwLRAoibZov1wjBMADwwak,2Y7kxAZAzqLZ4BxhwjRaoqCBsR5xq6vsmfp57qi8boidEGdk8mn4porN4xhpZqQzNjZVXd64bmJzTZctwo4j4W7f,449135053
BATCH-5,EC2f5DnHzuNRit1ExqghSifDbp1wgrzktsRRZCtU92MJ,Theo,2nxJzMb85XX8dcjSw6i9bZcMfS2TDcDeLdPM6yeC8XaNpiHaFYzDyoVAeem9yj7rFQ2QcvZ2GdUKM8oMeWtZisE9,449300920,362,2026-09-22T06:42:41Z,CdhZy8wrRxNxoV8HtoByXKN7mvS46avtuZ1b39tKfx7,64.267533,7500.0,116.69967193149466,same_tx,8V5LeBuFTGRey9287HPDfMRHiDzpLn14zAveBG4yC8zB,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,So11111111111111111111111111111111111111112,False,0.000003198604044758005455384645888,0.000003947261467394360656549329535,1.234058,False,,0.000004164378094116948438159404566,1.301936,False,,75,1,0,,нет,,,,,,,143,193,DErhYiZxbdrry24V4DEwpRiWX8htbeguGp6KUBr9zmysyiNknCQqkpGkz7X6hMos7C3h8qtTvYMgrcVChG5gcSx,2RUHoS74C9PT8RVppBTUWbmCZKFr1KXmioztsG5hBYC1oEnpPjxLdXKj49mZWgwQCAvLS5ihmg4z3uGvg2rqjukA,449301156
BATCH-5,EC2f5DnHzuNRit1ExqghSifDbp1wgrzktsRRZCtU92MJ,Theo,3RUafJ2VeEqPenwgwKoYstPcw2KaQMME8fV1RHMftCZTFAWSQPxfpgrmhB5i52CU7Pke7VuyfFCjDHTeuz2HJHdJ,449314041,209,2026-09-22T07:40:46Z,4KTPWjufFmBrw1roDYk2rvdBA2jjdvHFN6jBm2vaKVx7,6.454542,750.0,116.19724093302737,same_tx,9CGLjfHU8Q5r89HmSuPPHRr6W9uR6HwFfQA5hcmwR2N5,FhVo3mqL8PW5pH5U2CN4XE33DokiyZnUwuGpH2hmHLuM,4sWNB8zGWHkh6UnmwiEtzNxL4XrN7uK9tosbESbJFfVs,False,0.0005968538891079416072841972020,,,,ликвидность пула снята до точки (58Tqw9vMHmS1),,,,ликвидность пула снята до точки (58Tqw9vMHmS1),61,1,2,,нет,,,,,,,136,210,,,449314277
BATCH-5,EC2f5DnHzuNRit1ExqghSifDbp1wgrzktsRRZCtU92MJ,Theo,Ud4ww399gUfhejyvZ4xxEfpCaPZ23HxE6dxu7DDGk9F4qCmTvD8Ashdgf8eS5j14rFhFPGzXPyjgJpy9vH3W7QR,449316535,585,2026-09-22T07:51:53Z,5jWGJESXtvxxa59GjZ1v7fLzn1o9ekzHKJWTkp9iax7,8.604836,1000.0,116.21372061645488,same_tx,Bxk2XpBFvpF62oVjNYcXmdak8tvW9GYjjC72FLr4x4YZ,FhVo3mqL8PW5pH5U2CN4XE33DokiyZnUwuGpH2hmHLuM,So11111111111111111111111111111111111111112,False,4.758556926975996874481710471E-7,,,,ликвидность пула снята до точки (3EDWBXBFyxyM),,,,ликвидность пула снята до точки (3EDWBXBFyxyM),118,1,2,,нет,,,,,,,209,379,,,449316766
BATCH-5,EC2f5DnHzuNRit1ExqghSifDbp1wgrzktsRRZCtU92MJ,Theo,2VgyKo2s2WvRtDwPdg9AztrvihEVHCG2DBhNkuiPhhYp4WWyDoMnM7Cke9Ju6ugQZZXbiABSKqAK61SkDgEVm8eg,449663751,47,2026-09-23T09:33:22Z,E8fsmahzoa4WGZ1dCnGBTzgXRxz9T7nC17KWGkzGxray,45.144282,5300.0,117.40135825171959,same_tx,7NT5wbdeAEGq9AMXjS6bog4k9THr5rRWN3ckhWeexPtv,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,So11111111111111111111111111111111111111112,False,0.000003338479891451223855053623737,0.000004814286487806617919622584895,1.442059,False,,0.000004219373910824077857943725438,1.263861,False,,56,1,1,,нет,,,,,,,105,151,3Cw1bVMnntGHG7YAozjiuGGNe5UQ6dL3HDnbJmgTyVAeNcNofs3xhv2nYdhmLgWq55hCq5cBgrtX7nXSskpt61gM,5e4FE3MaeaJQ1Ja4tybzPwsbgDPXuUAjzkoBZH7wJNLsjFN75G76ViZV4hpWeqWzxLiSEf6wvXw2qGjDzfP1Gcuv,449663987
BATCH-5,EC2f5DnHzuNRit1ExqghSifDbp1wgrzktsRRZCtU92MJ,Theo,3U2oJrkyHbztcMM4dKizZSbSMSAzEpe3K9q7maFRkS8V2ExQVM6zEEDoM6NrV11UCsuyByFhAMgFhLy5PLCQDRyB,449687611,460,2026-09-23T11:18:34Z,DEW9dSN6QpWyNthphCpMmAbZP1Q4cEKR9xQXAri98WDP,92.925578,18800.0,202.31243633963192,same_tx,DcpYAKLzwFV8G1Q9V5sTn5m4MLqdaB3yJ4Qm87QgXNd8,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,True,0.00002026206763448559855575560183,0.00001986712988557029240391293703,0.980509,False,,0.00001978180231004836989338706383,0.976297,False,,,,,в окне 30 с 1967 транзакций > предела 1500,нет,,,,,,,1967,3600,54HLbkHqKrxcBB5Z7Fp7zm4nD4SDvaPXmaftVfhN2aYQquW8gh3zRxZr23xqNUMydkaJ25QLbR4C6cXwqKjQJsct,5hfJGXeTNyTXiRG1yDPbE9zhqNaaBFWArZZd2VaYGwrH5zAJwtNkB2czBuEMHHXNqaBZCsb9iGpfKs6VoD1jpDwj,449687842
BATCH-5,EC2f5DnHzuNRit1ExqghSifDbp1wgrzktsRRZCtU92MJ,Theo,2yWmUa3PRYGqhyLmJQ3r8vK5YG8xpJo66jPhv7FdZFWVQfGwc6iLitv3Ms8VzEfeVepaLiMMfqW8TkATEKju2dL3,449802746,974,2026-09-23T19:48:51Z,FcYSxP7zD3jJL8jrLyUd7KGDfjyx1apbjxD5gZhT3LWU,3.924598,450.0,114.66142049091495,same_tx,6wbcStBvZuvcfasDyBnjUAjY6gzC6DeHnF7HQoKhix9J,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,HTmQz7My6MehV7bjhJ6jde8nDND1yvsz68d24LP7YgUQ,False,0.001048996420353910112729518316,,,,ликвидность пула снята до точки (2HqwBSUue6DB),0.002044915926172723282434930375,1.949402,False,,50,0,1,,нет,,,,,,,104,148,,a9EsF4id7KiC5b8K7Miqhk7bjhuPnnCc4m8x69E3wvykBc5wWdCVeKsiMVkvWWHEeVRootS3mewidqa2Nzc4Zsr,449802977
BATCH-5,EC2f5DnHzuNRit1ExqghSifDbp1wgrzktsRRZCtU92MJ,Theo,3BLRr2hnZQYAiCttHGsofx6TLx592k5daZgXeQMFWSbdrgtuKHNMMiGeVFVLsXsJwZ73v6sNDjdN9V2bgnXiUA34,449910888,1090,2026-09-24T03:47:23Z,AVXPQqxd32ABAP5F7shHKNeWBpos9miktdH3uKqgXYJZ,87.165435,10000.0,114.7243746323828,same_tx,8f69bPFgsqecJZ13te6Wyf7AFqxM1gowaBuucB3Lb5nB,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,6GmAFSYs4gk3FDao5FzzySQpPZaWsa4rUJHacpMpUNgx,False,0.002839827176820951043775909692,0.003192506115786563694943423324,1.12419,False,,0.003012217472316365402344703627,1.060705,False,,46,2,4,,нет,,,,,,,1423,2533,Dg52erKWrHiaZwsegWTKB5WgKsrb9Cfsz8QZo9J3Ry6CMjHECJniucjTbNYxaLA4B7r7p7GLwr3wrQhU7URQfHY,331BmG8pKna5d16YsgPQjcpi2Z8bzGhmTez4yzWSM5vB5mu3nAhrgEDNyc3CkhbjfRa2wfKRB474QYREqUVQZQqx,449911124
BATCH-5,EC2f5DnHzuNRit1ExqghSifDbp1wgrzktsRRZCtU92MJ,Theo,3Jb4mu4sSrNb5ZFwNaQa9dCYgCB8Ek7PtoJGGFZg5UuSAkuHZkX95wgJ5LQTuQJTwrQAQTBEvf8PmjcpdfN6dhuG,449990933,65,2026-09-24T09:40:57Z,B4cqDdBWDf6hgy1rma8u4JpoTnoycDQyg33aR48mfFvE,22.039791,2500.0,113.43120390219244,same_tx,EhRDDJhuwmxoDtH2DLnNCJCA2vS4mfbjTK6a1auihLSB,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,HTmQz7My6MehV7bjhJ6jde8nDND1yvsz68d24LP7YgUQ,False,0.01027231352125221736134336600,0.01456566896964144541782578514,1.417954,False,,0.01427259996596636762646353670,1.389424,False,,58,2,0,,нет,,,,,,,96,142,2BeauyBoVRZcCSACMJma7JSByaEx9adujA2om1tZjQV7PM16rrJ9VFj8nGT2SioGks2exGMYhrReRvBoTbWn4S7z,4k8PuLfFHbpQsaJrywdoRiGECxEkdG2LXsSzyE26XpYka1mCJ5Ns6AXmkS7GgjenbKiHNnZq1mxcgXbG7aFWhJaa,449991164
BATCH-5,EC2f5DnHzuNRit1ExqghSifDbp1wgrzktsRRZCtU92MJ,Theo,4psLrqm7uRMSZknT6Twto4R9EW5hAEqoWK3Zy5P2iS9C4hDPP33FeLwZpc4xcZpNouEWTqB1BrP8cLwLrvWfjvN2,450020492,39,2026-09-24T11:51:19Z,DEW9dSN6QpWyNthphCpMmAbZP1Q4cEKR9xQXAri98WDP,176.649814,20000.0,113.21834762244725,same_tx,B9b1o3tF61ceQYE9RG69sEm9y2zwf1oV2VnYkkQhP6CG,AG1EhPjsBrkxQWkViuLXF6pQnHwfr9f9sdNneeoykcEJ,So11111111111111111111111111111111111111112,True,0.00007195147062756747116379735636,0.00007321691655396791361109428822,1.017587,False,,0.00007120063289869338171619313693,0.989565,False,,67,1,4,,нет,,,,,,,246,426,5HbmXB2wT3kDPVzdGbUTrS7X2yQXFjf3oTLtx3YqqU1nQ2C4NTaFxgaf18TN5NfddJADoHTZjkUZfQogmuV58HXX,5FtTTmCzPUK7yG9mMaoDHKAqMiMz3T2NJrGbpLyPZsfTv16DyMZWG7Y9eJZYLZLqupRogojgLSUNQLunYDinFwBH,450020717
BATCH-5,Ak6gsstZwaRDYKnzdyNg2HvCXDFvv21afjVix9VGRMQv,RugDalio,2KjbSZcFkFEvmzMMySrVaLY7u5ftPAWQH7H6zp2qMaKdwPQhvBhyp84x1RuXFy78FJYja6b5vC4UHs3KuHMxEPm1,448215762,1409,2026-09-18T22:17:14Z,7asAszo3GcjvJuzdaArBGZXTNPWsyj9H8oDgMqVwo81g,6.606374,750.0,113.52672424230147,ref_pool:4MG8gof1D6FtZ2rJ,GhU2sxBKfNQ3eZ66Bj2V7zEYFBC2ex9xu67h7qHnLPBB,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,PEPEqnuuCDbBC89p1u9vpnP1KQ2oj1xTcQBsjt9X55m,False,19.22414177032373865015345788,30.36532010233870431765206391,1.579541,False,,37.44241140415429740860284274,1.947677,False,,51,0,1,,нет,,,,,,,125,186,pBz3ifbD6sQQfUPp4ZBkf34RVaCUHWk7x6FYEBEXe5E3K9buHebgdzLpGqLjEq8cGeUgD9KxFCMF9FkRsHaiKxQ,3XR4xX4SrTX7MwRS2a6etKCGXiWyVdM7JF7nQTHutFu1HHeXjvWxsjPRQHxFgKbpKQQXnpqfejWYbY5VZd7u1v3S,448215993
BATCH-5,Ak6gsstZwaRDYKnzdyNg2HvCXDFvv21afjVix9VGRMQv,RugDalio,423JEyH5ERFdGNzxCKoEy1ShJRJ46LQCceVmHmnjeukrVCxQCqM79c3eWe8dx63BHeFNqhHgEEsc4soxmPXqAeYh,448285327,109,2026-09-19T03:26:19Z,fvHLJUwsynVHJrssbZ8MLNyku9jt2izUspbBD4Spump,18.774231,2128.022914,113.34807268882187,same_tx,G7NXwZjF82GmV3eGV7HY4GzW5wZvhkKz63qEbYDmFp3W,8qwgwpdfbBMNhdG76bDmtvLeSqtG9cEwuGGy6wGKhTB9,So11111111111111111111111111111111111111112,False,0.000003090075639155178380603623523,0.000003302618225144243658140282493,1.068782,False,,0.000003684385135020832567146771069,1.192328,False,,,,,в окне 30 с 1684 транзакций > предела 1500,нет,,,,,,,1684,2456,34YsNTykSApLoPH5o7AHHDUx8iompL7fve6mKmffmJWQeRW5Q1o6tgKSdbvHzT86zSNVJUrrUChHS8MeRfCwHpcw,2kbahLtSgviDv6d8m3BHEQmp7ukCqBye8tFKdQjEuR9RXgfF6dWaFNdPRo7Sd38pDEZL4hyXeYVAH3R4ZqRsZEci,448285563
BATCH-5,Ak6gsstZwaRDYKnzdyNg2HvCXDFvv21afjVix9VGRMQv,RugDalio,2hTu3Mu7DAvgCJorBCW54B3jMrZWiEcP7TE3GLhDVZUnp7SV9d8pVDa8RDrDrHWJoKL6UUSUwtwJJr5iJr62jTpv,449233912,1156,2026-09-22T01:44:30Z,2Gc5qzR1AaSxHweku54sP1ovZ1jThKNDDdescJ8nFLEX,6.01428,707.136692,117.57627764569477,same_tx,9heHHqUpXV9d2Z4RSoyNSEbGGmMNctHdpcHc1ec7NLus,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,So11111111111111111111111111111111111111112,False,9.574325044002222542546475373E-7,0.000001263901410896521279847751750,1.320095,False,,0.000001136959515200609003326942917,1.187509,False,,35,1,2,,нет,,,,,,,85,105,3kZCfiw1qxk6zyy9TVtmtg8zwbuu3jTB7uHnnHT59DjDm1SP7BNkb9299Wu9f3qu5Z6npBcCCtgsTpZ6NdbCf3LH,2vgE1Vtao2Sa5Ws9pHK5HfsTg6z2FquPKuqEfEjHPC6jdfKvpGscUypa6DYZjaPeJZA2ToAfHCUa61pC2KVXAGrA,449234137
BATCH-5,H3en1XWQHfbNWjEDRnRFi6HKVkZG1P7twdAHTvnCnYE3,MaxHuh,3fT3LQgSUETDKuwDDNTxmKwUaJaE5bSaRqCoaCoSrFp2q86rhgWi97KqUHf8DWD2pPznyxSwczaXjti4T6fUWMP1,447831623,580,2026-09-17T15:40:37Z,4qpraJNwVi8yXn2hx6xxVnsifin1PEhJ8Nv61sab5a3U,8.38631,847.495621,101.05703947492098,same_tx,6KxjP6Vzby5gsskLan8CMvi3ZvQAj1QDKNsKz8Ld9Rqr,EqhjvdrGEe9q2jeCGpEMTeYj1R9yp9uneFvKzuEcKfZd,So11111111111111111111111111111111111111112,False,0.000001747424478835698894484175272,0.000001972642854092827207545813486,1.128886,False,,0.000002061738399287730437244451230,1.179873,False,,5,0,0,,нет,,,,,,,73,636,W5xC3ECaeiE4bvf5VqLqxdPsJGz1NtempAFp1a4y65KJRbwSd8C242gsLzfJq7SnmdjbinNcrrrAJGhteNYd9Bw,u5SbZUjF1zE9sFBom3ftFWLLnV51rYTTfoGLkou488NsFet3bJ61izFwzVNjKmzot6cfMHQcy5taeLTi1ek9zwx,447831817
BATCH-5,H3en1XWQHfbNWjEDRnRFi6HKVkZG1P7twdAHTvnCnYE3,MaxHuh,3X74MLeBuMmaWVTkiXJwQezY5QqthSizJwFMp7bqX2ayPr5DaspM8AyBj3jZVMqQzqikicGhaeC5Qn4rkQTwASvy,447868866,714,2026-09-17T18:57:35Z,FKaJuPmxjYm9u4iDHxdYvA947vbjBQjpevQsBBVLns8z,6.942961,700.0,100.82153824828731,same_tx,Hix6mHNEszLqQ9zvZgwYFt54XUfzFdxMUaGDD1kmgioT,6boRKYHraYY4JYb3XFJjfdW7eC93hmxxbLzyTEe2iwoc,So11111111111111111111111111111111111111112,False,5.358585035344339031579246443E-7,7.151753925885262820310173616E-7,1.334635,False,,6.344134338513047461655228647E-7,1.18392,False,,17,0,0,,нет,,,,,,,217,370,3ifgSxULJPuiWocxPD51cNWHDMb9kqpf1oNkeaCCUStNZNMqUsJwLjc9z9ZkD57vKPetm6z8oAAs4PcGf2a5Sq6d,3vfGNma9v6ywvtV4HQxa972XA4uDbZ798udmhcAH6ZrD95cyiuQwbbaLMSj37Gs7SjzUStihzp1eS5ipFNRAGpwD,447869064
