friday_utc,token_address,z1_end_n,z1_end_qty,z1_end_vol,z1_start_n,z1_start_qty,z1_start_vol,z2_end_n,z2_end_qty,z2_end_vol
2026-08-21 00:00:00,0x232b8ed6377be97813853b0ac104c4cda8378d1b,1,0.001100009795216429,0.30715414587560885,1,0.1812250815512867,51.58695603209137,0,,
2026-08-28 00:00:00,0x232b8ed6377be97813853b0ac104c4cda8378d1b,0,,,0,,,0,,
2026-07-03 00:00:00,0x237c16d66590f67b886d978acd362eaead8b18c7,0,,,0,,,0,,
2026-07-10 00:00:00,0x237c16d66590f67b886d978acd362eaead8b18c7,0,,,0,,,0,,
2026-07-17 00:00:00,0x237c16d66590f67b886d978acd362eaead8b18c7,0,,,0,,,0,,
2026-07-24 00:00:00,0x237c16d66590f67b886d978acd362eaead8b18c7,0,,,0,,,0,,
2026-07-31 00:00:00,0x237c16d66590f67b886d978acd362eaead8b18c7,0,,,0,,,0,,
2026-08-07 00:00:00,0x237c16d66590f67b886d978acd362eaead8b18c7,0,,,0,,,0,,
2026-08-14 00:00:00,0x237c16d66590f67b886d978acd362eaead8b18c7,0,,,0,,,0,,
2026-08-21 00:00:00,0x237c16d66590f67b886d978acd362eaead8b18c7,0,,,0,,,0,,
2026-08-28 00:00:00,0x237c16d66590f67b886d978acd362eaead8b18c7,0,,,0,,,0,,
2026-07-03 00:00:00,0x25c288e6d899b9bc30160965ad9644c67e73be0c,0,,,0,,,0,,
2026-07-10 00:00:00,0x25c288e6d899b9bc30160965ad9644c67e73be0c,0,,,2,0.13808229702686503,1.9498659066000001,3,3.7783391879831507,52.739989856536
2026-07-17 00:00:00,0x25c288e6d899b9bc30160965ad9644c67e73be0c,0,,,0,,,0,,
2026-07-24 00:00:00,0x25c288e6d899b9bc30160965ad9644c67e73be0c,0,,,0,,,0,,
2026-07-31 00:00:00,0x25c288e6d899b9bc30160965ad9644c67e73be0c,0,,,0,,,0,,
2026-08-07 00:00:00,0x25c288e6d899b9bc30160965ad9644c67e73be0c,0,,,0,,,0,,
2026-08-14 00:00:00,0x25c288e6d899b9bc30160965ad9644c67e73be0c,0,,,0,,,0,,
2026-08-21 00:00:00,0x25c288e6d899b9bc30160965ad9644c67e73be0c,0,,,0,,,0,,
2026-08-28 00:00:00,0x25c288e6d899b9bc30160965ad9644c67e73be0c,0,,,0,,,0,,
2026-07-03 00:00:00,0x25ee805ac369b6e3f8bf5764c682d34a37cb7175,0,,,0,,,0,,
2026-07-10 00:00:00,0x25ee805ac369b6e3f8bf5764c682d34a37cb7175,0,,,0,,,0,,
2026-07-17 00:00:00,0x25ee805ac369b6e3f8bf5764c682d34a37cb7175,0,,,0,,,0,,
2026-07-24 00:00:00,0x25ee805ac369b6e3f8bf5764c682d34a37cb7175,0,,,0,,,0,,
2026-07-31 00:00:00,0x25ee805ac369b6e3f8bf5764c682d34a37cb7175,0,,,0,,,0,,
2026-08-07 00:00:00,0x25ee805ac369b6e3f8bf5764c682d34a37cb7175,0,,,0,,,0,,
2026-08-14 00:00:00,0x25ee805ac369b6e3f8bf5764c682d34a37cb7175,0,,,0,,,0,,
2026-08-21 00:00:00,0x25ee805ac369b6e3f8bf5764c682d34a37cb7175,0,,,0,,,0,,
2026-08-28 00:00:00,0x25ee805ac369b6e3f8bf5764c682d34a37cb7175,0,,,0,,,0,,
2026-07-03 00:00:00,0x26dcbfb34fc83cabd6990f449674efdc6097ff85,0,,,0,,,0,,
2026-07-10 00:00:00,0x26dcbfb34fc83cabd6990f449674efdc6097ff85,0,,,0,,,0,,
2026-07-17 00:00:00,0x26dcbfb34fc83cabd6990f449674efdc6097ff85,0,,,0,,,0,,
2026-07-24 00:00:00,0x26dcbfb34fc83cabd6990f449674efdc6097ff85,0,,,0,,,0,,
2026-07-31 00:00:00,0x26dcbfb34fc83cabd6990f449674efdc6097ff85,0,,,0,,,0,,
2026-08-07 00:00:00,0x26dcbfb34fc83cabd6990f449674efdc6097ff85,0,,,0,,,0,,
2026-08-14 00:00:00,0x26dcbfb34fc83cabd6990f449674efdc6097ff85,0,,,0,,,0,,
2026-08-21 00:00:00,0x26dcbfb34fc83cabd6990f449674efdc6097ff85,0,,,0,,,0,,
2026-08-28 00:00:00,0x26dcbfb34fc83cabd6990f449674efdc6097ff85,0,,,0,,,0,,
2026-07-03 00:00:00,0x2778c5024d5ca2cdb0f8ead671ffc69963adcd9c,0,,,0,,,0,,
2026-07-10 00:00:00,0x2778c5024d5ca2cdb0f8ead671ffc69963adcd9c,0,,,0,,,0,,
2026-07-17 00:00:00,0x2778c5024d5ca2cdb0f8ead671ffc69963adcd9c,0,,,0,,,0,,
2026-07-24 00:00:00,0x2778c5024d5ca2cdb0f8ead671ffc69963adcd9c,0,,,0,,,0,,
2026-07-31 00:00:00,0x2778c5024d5ca2cdb0f8ead671ffc69963adcd9c,0,,,0,,,0,,
2026-08-07 00:00:00,0x2778c5024d5ca2cdb0f8ead671ffc69963adcd9c,0,,,0,,,0,,
2026-08-14 00:00:00,0x2778c5024d5ca2cdb0f8ead671ffc69963adcd9c,0,,,0,,,0,,
2026-08-21 00:00:00,0x2778c5024d5ca2cdb0f8ead671ffc69963adcd9c,0,,,0,,,0,,
2026-08-28 00:00:00,0x2778c5024d5ca2cdb0f8ead671ffc69963adcd9c,0,,,0,,,0,,
2026-07-03 00:00:00,0x27c99fbde9d0d2aa4f4bfb4943f237843ddf6958,0,,,0,,,0,,
2026-07-10 00:00:00,0x27c99fbde9d0d2aa4f4bfb4943f237843ddf6958,0,,,2,0.00897800453126935,1.9334679884340003,2,0.008978002293027702,1.933769469584
2026-07-17 00:00:00,0x27c99fbde9d0d2aa4f4bfb4943f237843ddf6958,0,,,0,,,0,,
2026-07-24 00:00:00,0x27c99fbde9d0d2aa4f4bfb4943f237843ddf6958,0,,,0,,,0,,
2026-07-31 00:00:00,0x27c99fbde9d0d2aa4f4bfb4943f237843ddf6958,0,,,0,,,0,,
2026-08-07 00:00:00,0x27c99fbde9d0d2aa4f4bfb4943f237843ddf6958,0,,,0,,,0,,
2026-08-14 00:00:00,0x27c99fbde9d0d2aa4f4bfb4943f237843ddf6958,0,,,0,,,0,,
2026-08-21 00:00:00,0x27c99fbde9d0d2aa4f4bfb4943f237843ddf6958,0,,,0,,,0,,
2026-08-28 00:00:00,0x27c99fbde9d0d2aa4f4bfb4943f237843ddf6958,0,,,0,,,0,,
2026-07-03 00:00:00,0x282e87451e10fa6679bc7d76c69be44cd3fc777c,0,,,0,,,0,,
2026-07-10 00:00:00,0x282e87451e10fa6679bc7d76c69be44cd3fc777c,0,,,2,0.10081972009130763,1.9309133780280003,2,0.10081975361665688,1.7898685073600002
2026-07-17 00:00:00,0x282e87451e10fa6679bc7d76c69be44cd3fc777c,0,,,0,,,0,,
2026-07-24 00:00:00,0x282e87451e10fa6679bc7d76c69be44cd3fc777c,0,,,0,,,0,,
2026-07-31 00:00:00,0x282e87451e10fa6679bc7d76c69be44cd3fc777c,0,,,0,,,0,,
2026-08-07 00:00:00,0x282e87451e10fa6679bc7d76c69be44cd3fc777c,0,,,0,,,0,,
2026-08-14 00:00:00,0x282e87451e10fa6679bc7d76c69be44cd3fc777c,0,,,0,,,0,,
2026-08-21 00:00:00,0x282e87451e10fa6679bc7d76c69be44cd3fc777c,0,,,0,,,0,,
2026-08-28 00:00:00,0x282e87451e10fa6679bc7d76c69be44cd3fc777c,0,,,0,,,0,,
2026-07-03 00:00:00,0x284358abc07f9359f19f4b5b4ac91901be2597ba,0,,,0,,,0,,
2026-07-10 00:00:00,0x284358abc07f9359f19f4b5b4ac91901be2597ba,0,,,2,0.10427067257399406,1.9574497186980002,2,0.10427064004342566,1.790842893064
2026-07-17 00:00:00,0x284358abc07f9359f19f4b5b4ac91901be2597ba,0,,,0,,,0,,
2026-07-24 00:00:00,0x284358abc07f9359f19f4b5b4ac91901be2597ba,0,,,1,3.4293552812071333,57.806599528953,0,,
2026-07-31 00:00:00,0x284358abc07f9359f19f4b5b4ac91901be2597ba,0,,,5,31.141098304203638,533.710226952395,1,0.00127951101251918,0.021955280444999996
2026-08-07 00:00:00,0x284358abc07f9359f19f4b5b4ac91901be2597ba,2,5.564857845288281,100.23902079518601,4,13.81699298533167,251.939303743213,3,8.46821401727714,150.676944705368
2026-08-14 00:00:00,0x284358abc07f9359f19f4b5b4ac91901be2597ba,0,,,0,,,0,,
2026-08-21 00:00:00,0x284358abc07f9359f19f4b5b4ac91901be2597ba,0,,,0,,,0,,
2026-08-28 00:00:00,0x284358abc07f9359f19f4b5b4ac91901be2597ba,0,,,0,,,0,,
2026-07-03 00:00:00,0x285b231728c7e4333799183df1094d775246a535,0,,,0,,,0,,
2026-07-10 00:00:00,0x285b231728c7e4333799183df1094d775246a535,0,,,0,,,0,,
2026-07-17 00:00:00,0x285b231728c7e4333799183df1094d775246a535,0,,,0,,,0,,
2026-07-24 00:00:00,0x285b231728c7e4333799183df1094d775246a535,0,,,0,,,0,,
2026-07-31 00:00:00,0x285b231728c7e4333799183df1094d775246a535,0,,,0,,,0,,
2026-08-07 00:00:00,0x285b231728c7e4333799183df1094d775246a535,0,,,0,,,0,,
2026-08-14 00:00:00,0x285b231728c7e4333799183df1094d775246a535,0,,,0,,,0,,
2026-08-21 00:00:00,0x285b231728c7e4333799183df1094d775246a535,0,,,0,,,0,,
2026-08-28 00:00:00,0x285b231728c7e4333799183df1094d775246a535,0,,,0,,,0,,
2026-07-03 00:00:00,0x28babd556b60e53663b8615036479a29c2cdd1bf,0,,,0,,,0,,
2026-07-10 00:00:00,0x28babd556b60e53663b8615036479a29c2cdd1bf,0,,,0,,,0,,
2026-07-17 00:00:00,0x28babd556b60e53663b8615036479a29c2cdd1bf,0,,,0,,,0,,
2026-07-24 00:00:00,0x28babd556b60e53663b8615036479a29c2cdd1bf,0,,,0,,,0,,
2026-07-31 00:00:00,0x28babd556b60e53663b8615036479a29c2cdd1bf,0,,,0,,,0,,
2026-08-07 00:00:00,0x28babd556b60e53663b8615036479a29c2cdd1bf,0,,,0,,,0,,
2026-08-14 00:00:00,0x28babd556b60e53663b8615036479a29c2cdd1bf,0,,,0,,,0,,
2026-08-21 00:00:00,0x28babd556b60e53663b8615036479a29c2cdd1bf,0,,,0,,,0,,
2026-08-28 00:00:00,0x28babd556b60e53663b8615036479a29c2cdd1bf,0,,,0,,,0,,
2026-07-03 00:00:00,0x2d427692e928fa156ec22acfabafa0447c5805b7,0,,,0,,,0,,
2026-07-10 00:00:00,0x2d427692e928fa156ec22acfabafa0447c5805b7,0,,,0,,,0,,
2026-07-17 00:00:00,0x2d427692e928fa156ec22acfabafa0447c5805b7,0,,,0,,,0,,
2026-07-24 00:00:00,0x2d427692e928fa156ec22acfabafa0447c5805b7,0,,,0,,,0,,
2026-07-31 00:00:00,0x2d427692e928fa156ec22acfabafa0447c5805b7,0,,,0,,,0,,
2026-08-07 00:00:00,0x2d427692e928fa156ec22acfabafa0447c5805b7,0,,,0,,,0,,
2026-08-14 00:00:00,0x2d427692e928fa156ec22acfabafa0447c5805b7,0,,,0,,,0,,
2026-08-21 00:00:00,0x2d427692e928fa156ec22acfabafa0447c5805b7,0,,,0,,,0,,
2026-08-28 00:00:00,0x2d427692e928fa156ec22acfabafa0447c5805b7,0,,,0,,,1,2.1496130696474633,50.211289618780704
2026-07-03 00:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,0,,,0,,,0,,
2026-07-10 00:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,10,1.1684308778241081,410.628392210837,13,0.6756044342499452,240.17142135421813,10,0.2497211075655706,88.579161578474
2026-07-17 00:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,9,0.6792750637854131,236.02352450924406,11,0.3379891143006185,117.72996399778899,64,11.432376435271856,3996.957838172691
2026-07-24 00:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,27,4.05511206199531,1307.425158539693,49,49.31561929351878,15941.315050787665,99,22.884362278706703,7424.387934147198
2026-07-31 00:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,28,0.5404715547402092,194.46274607649278,135,36.216935876046655,13004.192509278793,256,98.74715794413726,35858.230698848536
2026-08-07 00:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,36,2.4356046810803758,878.1959793456441,61,19.14359347738219,6818.891520409283,67,9.012571882033354,3215.037421202461
2026-08-14 00:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,12,0.25709988386228017,88.57227342076762,38,0.4127168662339993,144.46297762995115,122,29.41910456142004,10220.292194248274
2026-08-21 00:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,38,2.322897793883517,802.0436176155739,82,18.5949508847741,6438.309406696135,123,16.207469861032322,5568.32692963893
2026-08-28 00:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,77,28.090733185060106,9689.308073204635,93,44.78895447360145,15432.218759946167,1746,600.5385732968109,207026.0475248768
2026-07-03 00:00:00,0x2f62fc9fabb470c690f141c28340ed832bb27020,0,,,0,,,0,,
2026-07-10 00:00:00,0x2f62fc9fabb470c690f141c28340ed832bb27020,0,,,0,,,0,,
2026-07-17 00:00:00,0x2f62fc9fabb470c690f141c28340ed832bb27020,0,,,0,,,0,,
2026-07-24 00:00:00,0x2f62fc9fabb470c690f141c28340ed832bb27020,0,,,0,,,0,,
2026-07-31 00:00:00,0x2f62fc9fabb470c690f141c28340ed832bb27020,0,,,0,,,0,,
2026-08-07 00:00:00,0x2f62fc9fabb470c690f141c28340ed832bb27020,0,,,0,,,0,,
2026-08-14 00:00:00,0x2f62fc9fabb470c690f141c28340ed832bb27020,0,,,0,,,0,,
2026-08-21 00:00:00,0x2f62fc9fabb470c690f141c28340ed832bb27020,0,,,0,,,0,,
2026-08-28 00:00:00,0x2f62fc9fabb470c690f141c28340ed832bb27020,0,,,0,,,0,,
2026-07-03 00:00:00,0x3139d77ace0cbaa5bdfd38bd1f1911a794af0b0e,0,,,0,,,0,,
2026-07-10 00:00:00,0x3139d77ace0cbaa5bdfd38bd1f1911a794af0b0e,0,,,0,,,0,,
2026-07-17 00:00:00,0x3139d77ace0cbaa5bdfd38bd1f1911a794af0b0e,0,,,0,,,0,,
2026-07-24 00:00:00,0x3139d77ace0cbaa5bdfd38bd1f1911a794af0b0e,0,,,0,,,0,,
2026-07-31 00:00:00,0x3139d77ace0cbaa5bdfd38bd1f1911a794af0b0e,0,,,0,,,0,,
2026-08-07 00:00:00,0x3139d77ace0cbaa5bdfd38bd1f1911a794af0b0e,0,,,0,,,0,,
2026-08-14 00:00:00,0x3139d77ace0cbaa5bdfd38bd1f1911a794af0b0e,0,,,0,,,0,,
2026-08-21 00:00:00,0x3139d77ace0cbaa5bdfd38bd1f1911a794af0b0e,0,,,0,,,0,,
2026-08-28 00:00:00,0x3139d77ace0cbaa5bdfd38bd1f1911a794af0b0e,0,,,0,,,0,,
2026-07-03 00:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d,3,0.024444489462083552,9.129138033600553,1,0.2947739806966584,117.459839885571,15,2.0660589452721476,819.7610359683702
2026-07-10 00:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d,8,1.2479197542950413,505.84076046762203,9,0.4753100102485894,192.9840788600814,13,0.47264549398384764,191.04242106251922
2026-07-17 00:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d,18,1.1391272083724566,437.149561924426,21,1.4872917681925217,572.0883809906253,114,9.368736943689864,3607.2122792547675
2026-07-24 00:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d,23,0.4779316120844567,151.04880256215083,47,20.037465358323793,6328.338302204068,116,79.54478326657392,25028.965625226505
2026-07-31 00:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d,12,0.651394634209034,203.8173963409351,36,24.6406558867172,7696.182849567846,142,87.48909233705947,27218.717234348816
2026-08-07 00:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d,35,8.663167538184586,2861.937870139458,47,17.903648076757936,5918.648549725224,242,110.40650802284621,36265.513054889096
2026-08-14 00:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d,28,1.0221684142591778,351.04828308547275,61,5.134612294037724,1761.4137551517854,246,57.802327879425576,19695.055978955115
2026-08-21 00:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d,35,8.85673961256745,3249.8586412167515,101,24.917810764587603,9140.171218693422,152,18.469843999131786,6672.595646459239
2026-08-28 00:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d,184,46.489905758772636,16194.85254160261,204,98.45448359242916,34169.658585082776,1574,443.02487261824524,153647.16919667364
2026-07-03 00:00:00,0x329fcaceb9ad6f9580dd5f643fed0646900d043c,0,,,0,,,0,,
2026-07-10 00:00:00,0x329fcaceb9ad6f9580dd5f643fed0646900d043c,0,,,0,,,0,,
2026-07-17 00:00:00,0x329fcaceb9ad6f9580dd5f643fed0646900d043c,0,,,0,,,0,,
2026-07-24 00:00:00,0x329fcaceb9ad6f9580dd5f643fed0646900d043c,0,,,0,,,0,,
2026-07-31 00:00:00,0x329fcaceb9ad6f9580dd5f643fed0646900d043c,0,,,0,,,0,,
2026-08-07 00:00:00,0x329fcaceb9ad6f9580dd5f643fed0646900d043c,0,,,0,,,0,,
2026-08-14 00:00:00,0x329fcaceb9ad6f9580dd5f643fed0646900d043c,0,,,0,,,0,,
2026-08-21 00:00:00,0x329fcaceb9ad6f9580dd5f643fed0646900d043c,0,,,0,,,0,,
2026-08-28 00:00:00,0x329fcaceb9ad6f9580dd5f643fed0646900d043c,0,,,0,,,0,,
2026-07-03 00:00:00,0x33c18e2cc8ae9ae486e785090d86b2ce632ff994,0,,,0,,,0,,
2026-07-10 00:00:00,0x33c18e2cc8ae9ae486e785090d86b2ce632ff994,0,,,0,,,0,,
2026-07-17 00:00:00,0x33c18e2cc8ae9ae486e785090d86b2ce632ff994,0,,,0,,,0,,
2026-07-24 00:00:00,0x33c18e2cc8ae9ae486e785090d86b2ce632ff994,0,,,0,,,0,,
2026-07-31 00:00:00,0x33c18e2cc8ae9ae486e785090d86b2ce632ff994,0,,,0,,,0,,
2026-08-07 00:00:00,0x33c18e2cc8ae9ae486e785090d86b2ce632ff994,0,,,0,,,0,,
2026-08-14 00:00:00,0x33c18e2cc8ae9ae486e785090d86b2ce632ff994,0,,,0,,,0,,
2026-08-21 00:00:00,0x33c18e2cc8ae9ae486e785090d86b2ce632ff994,0,,,0,,,0,,
2026-08-28 00:00:00,0x33c18e2cc8ae9ae486e785090d86b2ce632ff994,0,,,0,,,0,,
2026-07-03 00:00:00,0x348be1a8663f15edde5cdf8a96bb69078f7ab6fd,0,,,0,,,0,,
2026-07-10 00:00:00,0x348be1a8663f15edde5cdf8a96bb69078f7ab6fd,0,,,0,,,0,,
2026-07-17 00:00:00,0x348be1a8663f15edde5cdf8a96bb69078f7ab6fd,0,,,0,,,0,,
2026-07-24 00:00:00,0x348be1a8663f15edde5cdf8a96bb69078f7ab6fd,0,,,0,,,0,,
2026-07-31 00:00:00,0x348be1a8663f15edde5cdf8a96bb69078f7ab6fd,0,,,0,,,0,,
2026-08-07 00:00:00,0x348be1a8663f15edde5cdf8a96bb69078f7ab6fd,0,,,0,,,0,,
2026-08-14 00:00:00,0x348be1a8663f15edde5cdf8a96bb69078f7ab6fd,0,,,0,,,0,,
2026-08-21 00:00:00,0x348be1a8663f15edde5cdf8a96bb69078f7ab6fd,0,,,2,12.384133586077013,209.41395024111492,0,,
2026-08-28 00:00:00,0x348be1a8663f15edde5cdf8a96bb69078f7ab6fd,0,,,0,,,0,,
2026-07-03 00:00:00,0x36046893810a7e7fce501229d57dc3fc8c8716d0,0,,,0,,,0,,
2026-07-10 00:00:00,0x36046893810a7e7fce501229d57dc3fc8c8716d0,0,,,2,0.003053400187166852,1.93622264664,3,0.12477197245371237,75.67159046214
2026-07-17 00:00:00,0x36046893810a7e7fce501229d57dc3fc8c8716d0,10,1.856019652882095,1125.852459451691,4,0.01746868604751708,10.955493628800001,4,0.011107044125065687,2.098487854923
2026-07-24 00:00:00,0x36046893810a7e7fce501229d57dc3fc8c8716d0,0,,,1,0.00106293,0.5658408992,4,0.062126579825185664,32.20980638568917
2026-07-31 00:00:00,0x36046893810a7e7fce501229d57dc3fc8c8716d0,0,,,0,,,3,0.00056045604487113,0.3144107480858444
2026-08-07 00:00:00,0x36046893810a7e7fce501229d57dc3fc8c8716d0,0,,,0,,,1,0.001412125636606534,0.77051981304
2026-08-14 00:00:00,0x36046893810a7e7fce501229d57dc3fc8c8716d0,1,0.003025080721079903,1.2999472624010002,0,,,0,,
2026-08-21 00:00:00,0x36046893810a7e7fce501229d57dc3fc8c8716d0,0,,,0,,,0,,
2026-08-28 00:00:00,0x36046893810a7e7fce501229d57dc3fc8c8716d0,0,,,0,,,0,,
2026-07-03 00:00:00,0x373c06c4f7bde527d7dae4ba169e42b55e393ced,0,,,0,,,0,,
2026-07-10 00:00:00,0x373c06c4f7bde527d7dae4ba169e42b55e393ced,0,,,0,,,0,,
2026-07-17 00:00:00,0x373c06c4f7bde527d7dae4ba169e42b55e393ced,0,,,0,,,0,,
2026-07-24 00:00:00,0x373c06c4f7bde527d7dae4ba169e42b55e393ced,0,,,0,,,0,,
2026-07-31 00:00:00,0x373c06c4f7bde527d7dae4ba169e42b55e393ced,0,,,0,,,0,,
2026-08-07 00:00:00,0x373c06c4f7bde527d7dae4ba169e42b55e393ced,0,,,0,,,0,,
2026-08-14 00:00:00,0x373c06c4f7bde527d7dae4ba169e42b55e393ced,0,,,0,,,0,,
2026-08-21 00:00:00,0x373c06c4f7bde527d7dae4ba169e42b55e393ced,0,,,0,,,0,,
2026-08-28 00:00:00,0x373c06c4f7bde527d7dae4ba169e42b55e393ced,0,,,0,,,0,,
2026-07-03 00:00:00,0x39ec44bee4f6a116c6f9b8de566848a985c53c60,0,,,0,,,0,,
2026-07-10 00:00:00,0x39ec44bee4f6a116c6f9b8de566848a985c53c60,0,,,2,0.03012932332730862,1.954410992616,2,0.030129333478691112,1.954717761824
2026-07-17 00:00:00,0x39ec44bee4f6a116c6f9b8de566848a985c53c60,0,,,0,,,0,,
2026-07-24 00:00:00,0x39ec44bee4f6a116c6f9b8de566848a985c53c60,0,,,0,,,0,,
2026-07-31 00:00:00,0x39ec44bee4f6a116c6f9b8de566848a985c53c60,0,,,0,,,0,,
2026-08-07 00:00:00,0x39ec44bee4f6a116c6f9b8de566848a985c53c60,0,,,0,,,0,,
2026-08-14 00:00:00,0x39ec44bee4f6a116c6f9b8de566848a985c53c60,0,,,0,,,0,,
2026-08-21 00:00:00,0x39ec44bee4f6a116c6f9b8de566848a985c53c60,0,,,0,,,0,,
2026-08-28 00:00:00,0x39ec44bee4f6a116c6f9b8de566848a985c53c60,0,,,0,,,4,0.7690453774973158,395.98452680828996
2026-07-03 00:00:00,0x3b14c39e89d60d627b42a1a4ca45b5bb45fc12e2,0,,,0,,,0,,
2026-07-10 00:00:00,0x3b14c39e89d60d627b42a1a4ca45b5bb45fc12e2,0,,,2,0.024367462002247736,1.9306093053720002,2,0.024367455898356975,1.930910337816
2026-07-17 00:00:00,0x3b14c39e89d60d627b42a1a4ca45b5bb45fc12e2,0,,,0,,,0,,
2026-07-24 00:00:00,0x3b14c39e89d60d627b42a1a4ca45b5bb45fc12e2,4,0.005983953557654324,0.42810642038400004,3,1.318550943708877,90.64736356456655,0,,
2026-07-31 00:00:00,0x3b14c39e89d60d627b42a1a4ca45b5bb45fc12e2,0,,,0,,,0,,
2026-08-07 00:00:00,0x3b14c39e89d60d627b42a1a4ca45b5bb45fc12e2,0,,,0,,,0,,
2026-08-14 00:00:00,0x3b14c39e89d60d627b42a1a4ca45b5bb45fc12e2,0,,,0,,,0,,
2026-08-21 00:00:00,0x3b14c39e89d60d627b42a1a4ca45b5bb45fc12e2,0,,,0,,,0,,
2026-08-28 00:00:00,0x3b14c39e89d60d627b42a1a4ca45b5bb45fc12e2,0,,,2,0.3060313528971634,20.049999580150374,0,,
2026-07-03 00:00:00,0x3fb8976980d486084b2eb4a404bd12e72823958f,0,,,0,,,0,,
2026-07-10 00:00:00,0x3fb8976980d486084b2eb4a404bd12e72823958f,0,,,0,,,0,,
2026-07-17 00:00:00,0x3fb8976980d486084b2eb4a404bd12e72823958f,0,,,0,,,0,,
2026-07-24 00:00:00,0x3fb8976980d486084b2eb4a404bd12e72823958f,0,,,0,,,0,,
2026-07-31 00:00:00,0x3fb8976980d486084b2eb4a404bd12e72823958f,0,,,0,,,0,,
2026-08-07 00:00:00,0x3fb8976980d486084b2eb4a404bd12e72823958f,0,,,0,,,0,,
2026-08-14 00:00:00,0x3fb8976980d486084b2eb4a404bd12e72823958f,0,,,0,,,0,,
2026-08-21 00:00:00,0x3fb8976980d486084b2eb4a404bd12e72823958f,0,,,0,,,0,,
2026-08-28 00:00:00,0x3fb8976980d486084b2eb4a404bd12e72823958f,0,,,0,,,0,,
2026-07-03 00:00:00,0x408c14038a04f7bd235329e26d2bf569ee20e250,0,,,0,,,0,,
2026-07-10 00:00:00,0x408c14038a04f7bd235329e26d2bf569ee20e250,0,,,2,0.1584079220362818,1.9539368793300003,2,0.15840789431202118,1.954241573328
2026-07-17 00:00:00,0x408c14038a04f7bd235329e26d2bf569ee20e250,0,,,0,,,0,,
2026-07-24 00:00:00,0x408c14038a04f7bd235329e26d2bf569ee20e250,0,,,0,,,0,,
2026-07-31 00:00:00,0x408c14038a04f7bd235329e26d2bf569ee20e250,0,,,0,,,1,0.6889682993454953,9.82741551453
2026-08-07 00:00:00,0x408c14038a04f7bd235329e26d2bf569ee20e250,0,,,0,,,0,,
2026-08-14 00:00:00,0x408c14038a04f7bd235329e26d2bf569ee20e250,0,,,1,13.208127621710068,200.0178,0,,
2026-08-21 00:00:00,0x408c14038a04f7bd235329e26d2bf569ee20e250,0,,,0,,,1,0.7578581576186623,11.002332000000001
2026-08-28 00:00:00,0x408c14038a04f7bd235329e26d2bf569ee20e250,1,1.8715206594148137,29.139552189351,2,0.5805770143897723,9.224444424160883,4,6.858010236178286,97.67522391260684
2026-07-03 00:00:00,0x40e7a279850e443f582059ae5dc1c3b6563e6395,0,,,0,,,0,,
2026-07-10 00:00:00,0x40e7a279850e443f582059ae5dc1c3b6563e6395,0,,,0,,,0,,
2026-07-17 00:00:00,0x40e7a279850e443f582059ae5dc1c3b6563e6395,0,,,0,,,0,,
2026-07-24 00:00:00,0x40e7a279850e443f582059ae5dc1c3b6563e6395,0,,,0,,,0,,
2026-07-31 00:00:00,0x40e7a279850e443f582059ae5dc1c3b6563e6395,0,,,0,,,0,,
2026-08-07 00:00:00,0x40e7a279850e443f582059ae5dc1c3b6563e6395,0,,,0,,,0,,
2026-08-14 00:00:00,0x40e7a279850e443f582059ae5dc1c3b6563e6395,0,,,0,,,0,,
2026-08-21 00:00:00,0x40e7a279850e443f582059ae5dc1c3b6563e6395,0,,,0,,,0,,
2026-08-28 00:00:00,0x40e7a279850e443f582059ae5dc1c3b6563e6395,0,,,0,,,0,,
2026-07-03 00:00:00,0x411efb0e7f985935daec3d4c3ebaea0d0ad7d89f,0,,,0,,,0,,
2026-07-10 00:00:00,0x411efb0e7f985935daec3d4c3ebaea0d0ad7d89f,0,,,0,,,2,0.0647246550176847,3.513796066688
2026-07-17 00:00:00,0x411efb0e7f985935daec3d4c3ebaea0d0ad7d89f,0,,,2,0.7269398198006848,36.974049652731,2,0.8501377987957514,43.981707890159996
2026-07-24 00:00:00,0x411efb0e7f985935daec3d4c3ebaea0d0ad7d89f,17,35.90653667444,1936.8258703534489,13,166.29861332458188,9019.66442308157,28,166.9272598474771,8884.54375000406
