friday_utc,token_address,x_end_n,x_end_qty,x_end_vol,x_full_n,x_full_vol,x_start_n,x_start_qty,x_start_vol,z_end_n,z_end_qty,z_end_vol,z_start_n,z_start_qty,z_start_vol
2026-08-28 00:00:00,0x4d21483a44bf67a86b77e3da301411880797d452,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x4d67253bc223e6b0e104f1084c1fb2b669ddc41b,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x4e62068525ab11fe768e29dfd00ef909b9803016,15,5.347124935768752,1117.759644899911,26,1245.070677261581,0,,,0,,,3,7.424381528508455,986.456679273541
2026-08-28 00:00:00,0x4ea005168d7f09a7a0ba9d1def21a479950e44c2,281,32.90271668763026,31699.879655806857,14138,1909525.7666364543,438,59.943292741350575,56859.02958808516,454,71.97066357974994,68531.54338206902,284,28.031463261896377,26919.736296193027
2026-08-28 00:00:00,0x521cf887e6531c6f667b5bc4d896e5d9bfe8eb2e,8,0.15489968087017716,19.535518605633,8,19.535518605633,0,,,0,,,0,,
2026-08-28 00:00:00,0x52d50d0280ad1054b43f052bd70a49a212a1b128,0,,,4,0.35621319294,0,,,0,,,0,,
2026-08-28 00:00:00,0x558378e000d634a36593e338ebacdd6207640efe,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x561e2a49212b7ccf47f2744ccb83e200722fadbc,1,0.001097373619138196,0.14480530736099997,4,0.5790963110569999,0,,,0,,,0,,
2026-08-28 00:00:00,0x565d3ff42d7d880287e5796b4c708632be0ca098,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x56d23bee5f41a7120170b0c603dae30128e460e9,0,,,0,,0,,,0,,,1,0.09038894418546049,28.492841183693717
2026-08-28 00:00:00,0x57b0030166db0c31690d1a5aa167e2e26e2c29a4,0,,,4,0.563588311378,0,,,0,,,0,,
2026-08-28 00:00:00,0x58ffe4a942d3885baa22d7520691f611ef09e7aa,133,107.84561145385071,45009.43577433193,2042,811854.1350646509,100,75.69602642702739,31697.989150009656,46,44.34755371105293,18646.522036496634,78,56.47742314478053,23668.726196244137
2026-08-28 00:00:00,0x59818904ab4ce163b3ce4ffb64f2d6ca02c434b4,1183,884.6625158248264,68151.96664128845,15926,865825.087169238,1,0.614555795369051,4.959753343570528,5008,187319.7447974054,1627931.5260948269,1590,4755.5066639976185,84568.36383337498
2026-08-28 00:00:00,0x59dd09d4900c2e4b5f75b7c0d4e6796fcc234cb1,0,,,4,0.37921946158799996,0,,,0,,,0,,
2026-08-28 00:00:00,0x5b97476b922f3305131b8f0b9d333172e87f4aae,0,,,4,0.607670269371,0,,,0,,,0,,
2026-08-28 00:00:00,0x5c90450bbb4273d7b2f17cf6917aeb237a569679,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x5e81213613b6b86eab4c6c50d718d34359459786,295,135.90844164487805,32130.19806107114,16855,1451706.179048547,1196,416.87756699561766,98278.29256162718,988,636.3930127875358,150112.2213795889,115,27.323629967045697,6445.101190060832
2026-08-28 00:00:00,0x5f10a1c971b69e47e059e1dc91901b59b3fb49c3,8,1.0515579557144779,89.520487923508,568,22949.961427589205,4,0.11207553469472908,10.046075565928552,5,4.09934623919094,346.1276661685158,8,2.2547304931530356,188.060149388955
2026-08-28 00:00:00,0x5f604fba1162193a4388a5dfa56f556f3e133cc2,1,0.001564129301355578,0.122690708127,4,0.49068698945899997,0,,,0,,,0,,
2026-08-28 00:00:00,0x6006ed4b2f94110851ff7509d97d034f0eed9226,1,0.000776024247491638,0.138224748519,4,0.5527797525029999,0,,,0,,,0,,
2026-08-28 00:00:00,0x62200915e7deab1ec7f79fb246dadbb80eacddd0,0,,,17,222.463238789652,0,,,23,135.9655109976288,822.0753764106686,3,12.456530862981323,54.295759093085
2026-08-28 00:00:00,0x62fd0668e10d8b72339be2dcf7643001688ff13b,3,0.5738234633328015,159.90658793342712,46,2317.30789847385,3,0.4005223994099012,86.65244422562992,1,0.05104408352668214,11.03049184962,60,18.444752668726913,4474.318749334467
2026-08-28 00:00:00,0x6330d8c3178a418788df01a47479c0ce7ccf450b,218,245.75393126671636,44737.58593342522,15245,1419849.9005201722,628,468.19388906693365,83782.44981075871,400,325.8206432850556,58808.71207807645,155,89.43656980946942,15952.173506827785
2026-08-28 00:00:00,0x63b814ddbd6bf339f25fed8c36158a008d5b373e,0,,,4,0.554680467278,0,,,0,,,0,,
2026-08-28 00:00:00,0x63d5a3b6939a33f1e75d8bcd85759858239600db,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x666716999e75d2652398ff830bbc2e485946e140,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x6ddb95405db6179012bff2fff7e0f8d49cf00137,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x6e3dfd9f7e1649baa14d25cac18c94d62db10a54,2,2.900917568062746,22.041387999999998,6,22.419193950541,0,,,0,,,0,,
2026-08-28 00:00:00,0x7066a64c24e4206cd62e83bf198c1e7eb361f51e,0,,,5,8.05459437675,0,,,0,,,0,,
2026-08-28 00:00:00,0x748c32c3ca24edf31ea597db1f3d330a7a6da3dc,0,,,6,0.738909877676,0,,,0,,,0,,
2026-08-28 00:00:00,0x756bc80af765c82da966a788858d65adf14f3793,0,,,4,0.35531226095499996,0,,,0,,,0,,
2026-08-28 00:00:00,0x75742c18bc1f1c5c5f448f4c9d9c6f66dafaaa38,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x77e655e37f4d913fb9540e0d541d824171a60e81,1,0.000623804374948016,0.149953309155,4,0.59972787418,0,,,0,,,0,,
