t,o,h,l,c,v
1785704400000,311.9801888150282,314.08034958850476,309.56216320931657,311.28883797514294,2354.8776242654117
1785708000000,311.28883797514294,313.08835182096794,311.28883797514294,313.08835182096794,226.70971385582283
1785711600000,313.08835182096794,313.08835182096794,310.51861565477117,312.0932529412383,414.5372343060062
1785715200000,312.0932529412383,312.0932529412383,309.87937824451075,310.73848376583135,164.43104745589204
1785718800000,310.73848376583135,311.04780655879665,309.46044218699126,309.46044218699126,1229.8194239013872
1785722400000,309.46044218699126,309.46044218699126,309.09681910476803,309.09681910476803,0.008051972137679206
1785726000000,309.09681910476803,309.09681910476803,309.09681910476803,309.09681910476803,0.0
1785729600000,309.09681910476803,309.30346936156906,309.09681910476803,309.30346936156906,0.08687097240489029
1785733200000,309.30346936156906,309.37591633631666,309.30346936156906,309.37591633631666,1.0733333353414
1785736800000,309.37591633631666,309.37591633631666,309.37591633631666,309.37591633631666,0.0
1785740400000,309.37591633631666,309.5253986799058,309.37591633631666,309.5253986799058,99.03597217422889
1785744000000,309.5253986799058,311.28171944976145,309.5253986799058,310.24745053182795,1077.373266363704
1785747600000,310.24745053182795,310.24745053182795,309.67194873978065,309.67194873978065,1.1438105033042287
1785751200000,309.67194873978065,310.16814369729076,309.67194873978065,310.16814369729076,0.05667392321636897
1785754800000,310.16814369729076,312.1440067182878,310.16814369729076,312.08980196351206,318.24838433327
1785758400000,312.08980196351206,312.54768619142726,311.64655799736164,312.5460697921598,26.26134561409256
1785762000000,312.5460697921598,312.90103468069856,306.2477808488431,307.10468669834853,3374.1919822041336
1785765600000,307.10468669834853,307.75594130846963,305.1125297297566,307.1077681545643,554.3862295019017
1785769200000,307.1077681545643,307.33289407404425,302.68128716781104,303.22543929430304,2108.7529008076044
1785772800000,303.22543929430304,307.700427246388,303.22543929430304,307.700427246388,1003.771311407598
1785776400000,307.700427246388,308.2309391552009,306.94763479407277,308.2309391552009,290.81590099262536
1785780000000,308.2309391552009,308.2309391552009,305.85067949024506,306.8260087899212,2263.4800643543763
1785783600000,306.8260087899212,308.49339519417157,304.4361321703902,304.4568978202955,2108.86663589788
1785787200000,304.4568978202955,305.1799507512388,304.23850347864555,304.23850347864555,4.840449395932647
1785790800000,304.23850347864555,304.23850347864555,304.23850347864555,304.23850347864555,0.0
1785794400000,304.23850347864555,304.4631342198641,303.7025491548872,304.3578360645462,6.598873353549507
1785798000000,304.3578360645462,306.99081256274565,303.47987418828035,303.50836388820255,6926.405392057761
1785801600000,303.50836388820255,307.08188516394114,303.3020860356525,305.1848660908508,2109.6855924979727
1785805200000,305.1848660908508,307.34106368338905,302.86928241416274,304.43930364077926,13314.433468832412
1785808800000,304.43930364077926,305.3446304014634,302.94460730180026,304.2090173753965,1107.1264076803025
1785812400000,304.2090173753965,306.9326727462667,304.2090173753965,305.9263847061813,430.5200207498227
1785816000000,305.9263847061813,307.5588390369503,305.1577320937565,307.5588390369503,789.910680583384
1785819600000,307.5588390369503,307.5588390369503,304.84076339558294,305.6201789652816,665.3860788032525
1785823200000,305.6201789652816,305.6201789652816,304.7735968894593,304.89226873553764,67.13974060867568
1785826800000,304.89226873553764,306.44931966507426,304.89226873553764,305.2037597735052,840.8748703549151
1785830400000,305.2037597735052,305.4596361467736,302.76685748615284,303.6120710496208,382.73433415656643
1785834000000,303.6120710496208,304.6573220630421,303.6120710496208,303.86325059948007,15.866420381468622
1785837600000,303.86325059948007,304.9176930984342,303.34656942818873,304.9176930984342,516.7975213870197
1785841200000,304.9176930984342,304.9176930984342,303.22333795769583,303.4643358450081,260.0859975721974
1785844800000,303.4643358450081,305.0173864461663,303.4643358450081,304.7505873278106,24.91674997721754
1785848400000,304.7505873278106,306.4140920199557,302.27484626380544,306.4140920199557,4634.995927353158
1785852000000,306.4140920199557,308.2534862349248,304.7211048156227,305.66315923138575,1520.0199154706606
1785855600000,305.66315923138575,307.4308956693423,305.3815913482654,307.4308956693423,4.2198656518123
1785859200000,307.4308956693423,308.87535494442585,307.1830000425922,307.7816457458395,779.0031020404466
