t,o,h,l,c,v
1784304000000,381.78481939391907,385.3169431731099,380.4215418254084,383.5085665374407,12114.285451853271
1784307600000,383.5085665374407,386.4121405874664,381.646505638993,382.3555615660376,6795.533977422253
1784311200000,382.3555615660376,384.14900052883104,379.8001361310241,381.4927873371891,5102.9949695891855
1784314800000,381.4927873371891,382.7807133132788,379.53291359459104,381.6830383730887,6151.072471887082
1784318400000,381.6830383730887,382.1837980561578,378.91910451372917,379.6355402528856,1136.0629582876074
1784322000000,379.6355402528856,381.423172151672,379.3061651894272,380.365153218639,609.3375357580312
1784325600000,380.365153218639,381.4146226065014,378.96860205245287,379.9607227020676,697.3286150199048
1784329200000,379.9607227020676,381.2689719133964,379.0550012963068,379.9935306867782,874.794147357497
1784332800000,379.9935306867782,380.6703648013595,378.7764012566081,379.4587436879298,747.4140142767895
1784336400000,379.4587436879298,382.64627595639865,379.4587436879298,381.8296318968452,1181.3742218908405
1784340000000,381.8296318968452,382.76756824132315,380.7434260884406,382.54542361976564,415.9992902278077
1784343600000,382.54542361976564,383.16610912853804,380.54108864002893,381.31572952833557,860.7817567146013
1784347200000,381.31572952833557,383.91332426619533,380.5173703619313,382.5038635523768,950.8614086162065
1784350800000,382.5038635523768,383.2103476548239,381.30924968137833,381.3384087942078,1336.2383309166044
1784354400000,381.3384087942078,382.0227242784423,379.98586183234914,381.768476735872,340.91551783780517
1784358000000,381.768476735872,381.768476735872,380.3220914670774,381.17995500729415,199.94272533196605
1784361600000,381.17995500729415,381.597448196088,380.18321067223,381.59281434186937,150.30970944328166
1784365200000,381.59281434186937,382.5216169143798,380.9110533808371,381.4520569809341,592.5961633149599
1784368800000,381.4520569809341,384.4674617378004,380.3091295784218,380.7216886139975,1092.3400775907203
1784372400000,380.7216886139975,383.4049320247006,380.7216886139975,382.7558915053286,734.6249206710714
1784376000000,382.7558915053286,383.26168856869924,381.0803917404678,383.02763050316844,2760.175844597971
1784379600000,383.02763050316844,383.1257334678565,380.7320570675709,380.9615471369535,930.5556326043665
1784383200000,380.9615471369535,382.72582404653815,380.3061511993142,381.1072711527416,713.3057539017989
1784386800000,381.1072711527416,382.4706643378529,380.2417077885665,381.18044624339655,543.4734777965513
