entry_n,entry_qty,entry_vol,exit12h_n,exit12h_qty,exit12h_vol,exit4h_n,exit4h_qty,exit4h_vol,p_n,p_qty,p_vol,t_checkpoint,token_address
7,0.07562238347819081,26.884290057529,77,36.78725706574849,12893.561801341953,23,0.9897599057304707,351.8717103151017,15,0.388651461312397,138.2253060318075,2026-07-21 07:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
15,10.864360035210836,3883.473298675962,24,8.310236108616644,2890.5299746186306,17,3.2491456821564104,1148.0423398275739,6,0.08621718199489714,30.909035837308775,2026-07-21 08:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
15,0.29999248716396093,106.80712922023754,26,1.0057973217692981,351.2324326213233,52,10.55052687918954,3714.319733460363,21,2.5516283235297967,907.7887497298269,2026-07-21 09:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
22,5.536675487771901,1965.4719420381891,17,7.752667744962219,2715.2665941996324,48,12.820997900519734,4484.488046986972,11,0.21412139124212143,76.20485333472334,2026-07-21 10:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
10,0.49384833708884457,174.73016411892775,9,0.295063403183384,103.178706093309,12,1.248251303847699,435.4181952650042,23,0.9897599057304707,351.8717103151017,2026-07-21 11:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
37,5.593296157820766,1970.6575347222445,14,0.7386551731346179,257.28468736812147,46,23.31347979318666,8169.578784316253,17,3.2491456821564104,1148.0423398275739,2026-07-21 12:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
5,0.04212787869143871,14.792953788839002,24,4.792194543934326,1667.6117650816614,28,11.236736629601575,3945.7176514442453,52,10.55052687918954,3714.319733460363,2026-07-21 13:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
21,1.1800301836229143,412.1482122791885,6,0.8742992398304776,304.9218818411741,23,4.034510094043847,1407.1282813697567,48,12.820997900519734,4484.488046986972,2026-07-21 14:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
26,0.3593475426979378,125.40930745994586,18,7.035812964050382,2457.086857087465,77,36.78725706574849,12893.561801341953,12,1.248251303847699,435.4181952650042,2026-07-21 15:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
19,9.796391755365788,3439.407964029427,8,0.7146329641086071,251.3806864436669,24,8.310236108616644,2890.5299746186306,46,23.31347979318666,8169.578784316253,2026-07-21 16:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
18,3.357309394347413,1177.6721390995908,11,0.21038113511516313,73.69457436548767,26,1.0057973217692981,351.2324326213233,28,11.236736629601575,3945.7176514442453,2026-07-21 17:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
20,4.717754179119617,1642.5769827012332,8,0.011823687128566034,4.109594574026739,17,7.752667744962219,2715.2665941996324,23,4.034510094043847,1407.1282813697567,2026-07-21 18:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
27,6.264926698654785,2186.8732722406144,8,7.022990122644247,2455.947650830233,9,0.295063403183384,103.178706093309,77,36.78725706574849,12893.561801341953,2026-07-21 19:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
